Species-ID,Order,Species name,IUCN name,Tree name,HWI,species
10236,Galliformes,Pternistis icterorhynchus,Pternistis icterorhynchus,Francolinus_icterorhynchus,21.8734749,Francolinus_icterorhynchus
10237,Galliformes,Pternistis clappertoni,Pternistis clappertoni,Francolinus_clappertoni,25.09128411,Francolinus_clappertoni
10238,Galliformes,Pternistis harwoodi,Pternistis harwoodi,Francolinus_harwoodi,10.85714286,Francolinus_harwoodi
10239,Galliformes,Pternistis swierstrai,Pternistis swierstrai,Francolinus_swierstrai,19.55307263,Francolinus_swierstrai
10240,Galliformes,Pternistis camerunensis,Pternistis camerunensis,Francolinus_camerunensis,11.17366954,Francolinus_camerunensis
10241,Galliformes,Pternistis nobilis,Pternistis nobilis,Francolinus_nobilis,29.17857143,Francolinus_nobilis
10242,Galliformes,Pternistis jacksoni,Pternistis jacksoni,Francolinus_jacksoni,17.95275609,Francolinus_jacksoni
10243,Galliformes,Pternistis castaneicollis,Pternistis castaneicollis,Francolinus_castaneicollis,16.46000552,Francolinus_castaneicollis
10244,Galliformes,Pternistis ochropectus,Pternistis ochropectus,Francolinus_ochropectus,7.817789509,Francolinus_ochropectus
10245,Galliformes,Pternistis erckelii,Pternistis erckelii,Francolinus_erckelii,13.79797461,Francolinus_erckelii
10246,Galliformes,Pternistis hartlaubi,Pternistis hartlaubi,Francolinus_hartlaubi,18.49956459,Francolinus_hartlaubi
10247,Galliformes,Pternistis adspersus,Pternistis adspersus,Francolinus_adspersus,19.25504131,Francolinus_adspersus
10248,Galliformes,Pternistis capensis,Pternistis capensis,Francolinus_capensis,21.58729259,Francolinus_capensis
10249,Galliformes,Pternistis natalensis,Pternistis natalensis,Francolinus_natalensis,17.93058298,Francolinus_natalensis
10250,Galliformes,Pternistis leucoscepus,Pternistis leucoscepus,Francolinus_leucoscepus,22.80968729,Francolinus_leucoscepus
10251,Galliformes,Pternistis rufopictus,Pternistis rufopictus,Francolinus_rufopictus,19.08727748,Francolinus_rufopictus
10252,Galliformes,Pternistis afer,Pternistis afer,Francolinus_afer,19.47890086,Francolinus_afer
10253,Galliformes,Pternistis swainsonii,Pternistis swainsonii,Francolinus_swainsonii,21.45412198,Francolinus_swainsonii
10254,Galliformes,Perdix perdix,Perdix perdix,Perdix_perdix,32.95413664,Perdix_perdix
10255,Galliformes,Perdix dauurica,Perdix dauurica,Perdix_dauurica,34.81418399,Perdix_dauurica
10256,Galliformes,Perdix hodgsoniae,Perdix hodgsoniae,Perdix_hodgsoniae,29.0633249,Perdix_hodgsoniae
10257,Galliformes,Rhizothera longirostris,Rhizothera longirostris,Rhizothera_longirostris,24.04237547,Rhizothera_longirostris
10258,Galliformes,Rhizothera dulitensis,Rhizothera dulitensis,NA,21.81640115,NA
10259,Galliformes,Margaroperdix madagascariensis,Margaroperdix madagarensis,Margaroperdix_madagascariensis,27.56569996,Margaroperdix_madagascariensis
10260,Galliformes,Melanoperdix niger,Melanoperdix niger,Melanoperdix_niger,26.59685113,Melanoperdix_niger
10261,Galliformes,Coturnix coturnix,Coturnix coturnix,Coturnix_coturnix,43.69274304,Coturnix_coturnix
10262,Galliformes,Coturnix japonica,Coturnix japonica,Coturnix_japonica,39.35244499,Coturnix_japonica
10263,Galliformes,Coturnix coromandelica,Coturnix coromandelica,Coturnix_coromandelica,36.20608937,Coturnix_coromandelica
10264,Galliformes,Coturnix delegorguei,Coturnix delegorguei,Coturnix_delegorguei,37.62458206,Coturnix_delegorguei
10265,Galliformes,Coturnix pectoralis,Coturnix pectoralis,Coturnix_pectoralis,45.56966726,Coturnix_pectoralis
10266,Galliformes,Coturnix ypsilophora,Synoicus ypsilophorus,Coturnix_ypsilophora,33.52867367,Coturnix_ypsilophora
10267,Galliformes,Excalfactoria chinensis,Synoicus chinensis,Coturnix_chinensis,22.16356946,Coturnix_chinensis
10268,Galliformes,Excalfactoria adansonii,Synoicus adansonii,NA,27.51547425,NA
10269,Galliformes,Anurophasis monorthonyx,Anurophasis monorthonyx,Anurophasis_monorthonyx,20.40816327,Anurophasis_monorthonyx
10270,Galliformes,Perdicula asiatica,Perdicula asiatica,Perdicula_asiatica,17.60857444,Perdicula_asiatica
10271,Galliformes,Perdicula argoondah,Perdicula argoondah,Perdicula_argoondah,22.17081959,Perdicula_argoondah
10272,Galliformes,Perdicula erythrorhyncha,Perdicula erythrorhyncha,Perdicula_erythrorhyncha,16.64100366,Perdicula_erythrorhyncha
10273,Galliformes,Perdicula manipurensis,Perdicula manipurensis,Perdicula_manipurensis,10.2598704,Perdicula_manipurensis
10274,Galliformes,Xenoperdix udzungwensis,Xenoperdix udzungwensis,Xenoperdix_udzungwensis,25.73585165,Xenoperdix_udzungwensis
10275,Galliformes,Arborophila torqueola,Arborophila torqueola,Arborophila_torqueola,25.19798408,Arborophila_torqueola
10276,Galliformes,Arborophila rufogularis,Arborophila rufogularis,Arborophila_rufogularis,25.44046852,Arborophila_rufogularis
10277,Galliformes,Arborophila atrogularis,Arborophila atrogularis,Arborophila_atrogularis,27.46968627,Arborophila_atrogularis
10278,Galliformes,Arborophila crudigularis,Arborophila crudigularis,Arborophila_crudigularis,27.11864504,Arborophila_crudigularis
10279,Galliformes,Arborophila mandellii,Arborophila mandellii,Arborophila_mandellii,21.97785681,Arborophila_mandellii
10280,Galliformes,Arborophila brunneopectus,Arborophila brunneopectus,Arborophila_brunneopectus,26.75857407,Arborophila_brunneopectus
10281,Galliformes,Arborophila rufipectus,Arborophila rufipectus,Arborophila_rufipectus,19.0647482,Arborophila_rufipectus
10282,Galliformes,Arborophila gingica,Arborophila gingica,Arborophila_gingica,28.05796939,Arborophila_gingica
10283,Galliformes,Arborophila davidi,Arborophila davidi,Arborophila_davidi,26.37096774,Arborophila_davidi
10284,Galliformes,Arborophila cambodiana,Arborophila cambodiana,Arborophila_cambodiana,25.8367714,Arborophila_cambodiana
10285,Galliformes,Arborophila diversa,ÊNA,NA,20.07142857,NA
10286,Galliformes,Arborophila campbelli,Arborophila campbelli,Arborophila_campbelli,25.04518793,Arborophila_campbelli
10287,Galliformes,Arborophila rolli,Arborophila rolli,Arborophila_rolli,22.56892498,Arborophila_rolli
10288,Galliformes,Arborophila sumatrana,Arborophila sumatrana,Arborophila_sumatrana,17.87234043,Arborophila_sumatrana
10289,Galliformes,Arborophila orientalis,Arborophila orientalis,Arborophila_orientalis,23.20145705,Arborophila_orientalis
10290,Galliformes,Arborophila javanica,Arborophila javanica,Arborophila_javanica,25.41773367,Arborophila_javanica
10291,Galliformes,Arborophila rubrirostris,Arborophila rubrirostris,Arborophila_rubrirostris,27.16025826,Arborophila_rubrirostris
10292,Galliformes,Arborophila hyperythra,Arborophila hyperythra,Arborophila_hyperythra,22.47322853,Arborophila_hyperythra
10293,Galliformes,Arborophila ardens,Arborophila ardens,Arborophila_ardens,26.19674709,Arborophila_ardens
10294,Galliformes,Arborophila charltonii,Arborophila charltonii,Arborophila_charltonii,25.56448324,Arborophila_charltonii
10295,Galliformes,Arborophila chloropus,Arborophila chloropus,Arborophila_chloropus,31.77951661,Arborophila_chloropus
10296,Galliformes,Caloperdix oculeus,Caloperdix oculeus,Caloperdix_oculeus,25.35774662,Caloperdix_oculeus
10297,Galliformes,Haematortyx sanguiniceps,Haematortyx sanguiniceps,Haematortyx_sanguiniceps,20.24484545,Haematortyx_sanguiniceps
10298,Galliformes,Rollulus rouloul,Rollulus rouloul,Rollulus_rouloul,22.23854356,Rollulus_rouloul
10299,Galliformes,Bambusicola fytchii,Bambusicola fytchii,Bambusicola_fytchii,18.45143021,Bambusicola_fytchii
10300,Galliformes,Bambusicola thoracicus,Bambusicola thoracicus,Bambusicola_thoracicus,23.84584669,Bambusicola_thoracicus
10301,Galliformes,Galloperdix spadicea,Galloperdix spadicea,Galloperdix_spadicea,19.00925926,Galloperdix_spadicea
10302,Galliformes,Galloperdix lunulata,Galloperdix lunulata,Galloperdix_lunulata,18.32249084,Galloperdix_lunulata
10303,Galliformes,Galloperdix bicalcarata,Galloperdix bicalcarata,Galloperdix_bicalcarata,16.93427386,Galloperdix_bicalcarata
10304,Galliformes,Ithaginis cruentus,Ithaginis cruentus,Ithaginis_cruentus,25.16632103,Ithaginis_cruentus
10305,Galliformes,Tragopan melanocephalus,Tragopan melanocephalus,Tragopan_melanocephalus,21.75880152,Tragopan_melanocephalus
10306,Galliformes,Tragopan satyra,Tragopan satyra,Tragopan_satyra,22.23255792,Tragopan_satyra
10307,Galliformes,Tragopan blythii,Tragopan blythii,Tragopan_blythii,16.21340118,Tragopan_blythii
10308,Galliformes,Tragopan temminckii,Tragopan temminckii,Tragopan_temminckii,19.14003588,Tragopan_temminckii
10309,Galliformes,Tragopan caboti,Tragopan caboti,Tragopan_caboti,15.90920445,Tragopan_caboti
10310,Galliformes,Pucrasia macrolopha,Pucrasia macrolopha,Pucrasia_macrolopha,28.8286769,Pucrasia_macrolopha
10311,Galliformes,Lophophorus impejanus,Lophophorus impejanus,Lophophorus_impejanus,21.09188816,Lophophorus_impejanus
10312,Galliformes,Lophophorus sclateri,Lophophorus sclateri,Lophophorus_sclateri,26.96784959,Lophophorus_sclateri
10313,Galliformes,Lophophorus lhuysii,Lophophorus lhuysii,Lophophorus_lhuysii,26.31556072,Lophophorus_lhuysii
10314,Galliformes,Gallus gallus,Gallus gallus,Gallus_gallus,23.21714883,Gallus_gallus
10315,Galliformes,Gallus sonneratii,Gallus sonneratii,Gallus_sonneratii,21.2538904,Gallus_sonneratii
10316,Galliformes,Gallus lafayetii,Gallus lafayettii,Gallus_lafayetii,20.42484239,Gallus_lafayetii
10317,Galliformes,Gallus varius,Gallus varius,Gallus_varius,20.65508386,Gallus_varius
10318,Galliformes,Lophura leucomelanos,Lophura leucomelanos,Lophura_leucomelanos,17.7587268,Lophura_leucomelanos
10319,Galliformes,Lophura nycthemera,Lophura nycthemera,Lophura_nycthemera,19.5035027,Lophura_nycthemera
10320,Galliformes,Lophura edwardsi,Lophura edwardsi,Lophura_edwardsi,19.41058131,Lophura_edwardsi
10322,Galliformes,Lophura swinhoii,Lophura swinhoii,Lophura_swinhoii,24.89447211,Lophura_swinhoii
10323,Galliformes,Lophura hoogerwerfi,ÊNA,Lophura_hoogerwerfi,19.46361391,Lophura_hoogerwerfi
10324,Galliformes,Lophura inornata,Lophura inornata,Lophura_inornata,23.04863007,Lophura_inornata
10325,Galliformes,Lophura erythrophthalma,Lophura erythrophthalma,Lophura_erythrophthalma,22.22326445,Lophura_erythrophthalma
10326,Galliformes,Lophura ignita,Lophura ignita,Lophura_ignita,17.39674841,Lophura_ignita
10327,Galliformes,Lophura diardi,Lophura diardi,Lophura_diardi,25.75735222,Lophura_diardi
10328,Galliformes,Lophura bulweri,Lophura bulweri,Lophura_bulweri,14.63113256,Lophura_bulweri
10329,Galliformes,Crossoptilon crossoptilon,Crossoptilon crossoptilon,Crossoptilon_crossoptilon,15.77047248,Crossoptilon_crossoptilon
10330,Galliformes,Crossoptilon harmani,Crossoptilon harmani,Crossoptilon_harmani,15.22668042,Crossoptilon_harmani
10331,Galliformes,Crossoptilon mantchuricum,Crossoptilon mantchuricum,Crossoptilon_mantchuricum,18.45683412,Crossoptilon_mantchuricum
10332,Galliformes,Crossoptilon auritum,Crossoptilon auritum,Crossoptilon_auritum,15.74072288,Crossoptilon_auritum
10333,Galliformes,Catreus wallichi,Catreus wallichii,Catreus_wallichi,21.1160809,Catreus_wallichi
10334,Galliformes,Syrmaticus ellioti,Syrmaticus ellioti,Syrmaticus_ellioti,29.9910595,Syrmaticus_ellioti
10335,Galliformes,Syrmaticus humiae,Syrmaticus humiae,Syrmaticus_humiae,29.70873634,Syrmaticus_humiae
10336,Galliformes,Syrmaticus mikado,Syrmaticus mikado,Syrmaticus_mikado,23.71417031,Syrmaticus_mikado
10337,Galliformes,Syrmaticus soemmerringii,Syrmaticus soemmerringii,Syrmaticus_soemmerringii,29.7349901,Syrmaticus_soemmerringii
10338,Galliformes,Syrmaticus reevesii,Syrmaticus reevesii,Syrmaticus_reevesii,20.63541347,Syrmaticus_reevesii
10339,Galliformes,Phasianus colchicus,Phasianus colchicus,Phasianus_colchicus,22.90655636,Phasianus_colchicus
10340,Galliformes,Phasianus versicolor,Phasianus versicolor,Phasianus_versicolor,26.6277323,Phasianus_versicolor
10341,Galliformes,Chrysolophus pictus,Chrysolophus pictus,Chrysolophus_pictus,21.24625849,Chrysolophus_pictus
10342,Galliformes,Chrysolophus amherstiae,Chrysolophus amherstiae,Chrysolophus_amherstiae,17.30419164,Chrysolophus_amherstiae
10343,Galliformes,Polyplectron chalcurum,Polyplectron chalcurum,Polyplectron_chalcurum,15.8556408,Polyplectron_chalcurum
10344,Galliformes,Polyplectron inopinatum,Polyplectron inopinatum,Polyplectron_inopinatum,16.552817,Polyplectron_inopinatum
10345,Galliformes,Polyplectron katsumatae,Polyplectron katsumatae,Polyplectron_katsumatae,17.55509048,Polyplectron_katsumatae
10346,Galliformes,Polyplectron germaini,Polyplectron germaini,Polyplectron_germaini,20.99424345,Polyplectron_germaini
10347,Galliformes,Polyplectron bicalcaratum,Polyplectron bicalcaratum,Polyplectron_bicalcaratum,19.62885613,Polyplectron_bicalcaratum
10348,Galliformes,Polyplectron malacense,Polyplectron malacense,Polyplectron_malacense,20.21477659,Polyplectron_malacense
10349,Galliformes,Polyplectron schleiermacheri,Polyplectron schleiermacheri,Polyplectron_schleiermacheri,13.67560383,Polyplectron_schleiermacheri
10350,Galliformes,Polyplectron napoleonis,Polyplectron napoleonis,Polyplectron_napoleonis,18.66010213,Polyplectron_napoleonis
10351,Galliformes,Rheinardia ocellata,Rheinardia ocellata,Rheinardia_ocellata,11.52642331,Rheinardia_ocellata
10352,Galliformes,Argusianus argus,Argusianus argus,Argusianus_argus,7.962997403,Argusianus_argus
10353,Galliformes,Pavo cristatus,Pavo cristatus,Pavo_cristatus,28.71360931,Pavo_cristatus
10354,Galliformes,Pavo muticus,Pavo muticus,Pavo_muticus,21.95827416,Pavo_muticus
10355,Galliformes,Afropavo congensis,Afropavo congensis,Afropavo_congensis,10.09227248,Afropavo_congensis
10356,Anseriformes,Anhima cornuta,Anhima cornuta,Anhima_cornuta,32.84520899,Anhima_cornuta
10357,Anseriformes,Chauna chavaria,Chauna chavaria,Chauna_chavaria,34.79820877,Chauna_chavaria
10358,Anseriformes,Chauna torquata,Chauna torquata,Chauna_torquata,35.29093042,Chauna_torquata
10359,Anseriformes,Anseranas semipalmata,Anseranas semipalmata,Anseranas_semipalmata,34.90074134,Anseranas_semipalmata
10360,Anseriformes,Dendrocygna viduata,Dendrocygna viduata,Dendrocygna_viduata,27.95737257,Dendrocygna_viduata
10361,Anseriformes,Dendrocygna autumnalis,Dendrocygna autumnalis,Dendrocygna_autumnalis,32.67854274,Dendrocygna_autumnalis
10362,Anseriformes,Dendrocygna guttata,Dendrocygna guttata,Dendrocygna_guttata,26.89150654,Dendrocygna_guttata
10363,Anseriformes,Dendrocygna arborea,Dendrocygna arborea,Dendrocygna_arborea,30.12377539,Dendrocygna_arborea
10364,Anseriformes,Dendrocygna bicolor,Dendrocygna bicolor,Dendrocygna_bicolor,29.73434549,Dendrocygna_bicolor
10365,Anseriformes,Dendrocygna eytoni,Dendrocygna eytoni,Dendrocygna_eytoni,37.54529371,Dendrocygna_eytoni
10366,Anseriformes,Dendrocygna arcuata,Dendrocygna arcuata,Dendrocygna_arcuata,30.90337827,Dendrocygna_arcuata
10367,Anseriformes,Dendrocygna javanica,Dendrocygna javanica,Dendrocygna_javanica,32.89585873,Dendrocygna_javanica
10368,Anseriformes,Thalassornis leuconotus,Thalassornis leuconotus,Thalassornis_leuconotus,35.05672706,Thalassornis_leuconotus
10369,Anseriformes,Cereopsis novaehollandiae,Cereopsis novaehollandiae,Cereopsis_novaehollandiae,33.45270592,Cereopsis_novaehollandiae
10370,Anseriformes,Anser cygnoides,Anser cygnoid,Anser_cygnoides,46.08059494,Anser_cygnoides
10371,Anseriformes,Anser fabalis,Anser fabalis,Anser_fabalis,50.09054037,Anser_fabalis
10372,Anseriformes,Anser serrirostris,ÊNA,NA,50.2950717,NA
10373,Anseriformes,Anser brachyrhynchus,Anser brachyrhynchus,Anser_brachyrhynchus,49.31123753,Anser_brachyrhynchus
10374,Anseriformes,Anser anser,Anser anser,Anser_anser,48.10771343,Anser_anser
10375,Anseriformes,Anser albifrons,Anser albifrons,Anser_albifrons,52.57116138,Anser_albifrons
10376,Anseriformes,Anser erythropus,Anser erythropus,Anser_erythropus,53.07865242,Anser_erythropus
10377,Anseriformes,Anser indicus,Anser indicus,Anser_indicus,50.28689089,Anser_indicus
10378,Anseriformes,Chen caerulescens,Anser caerulescens,Chen_caerulescens,52.48787235,Chen_caerulescens
10379,Anseriformes,Chen rossii,Anser rossii,Chen_rossii,54.40703136,Chen_rossii
10380,Anseriformes,Chen canagica,Anser canagicus,Chen_canagica,49.42133287,Chen_canagica
10381,Anseriformes,Branta canadensis,Branta canadensis,Branta_canadensis,49.37002149,Branta_canadensis
10382,Anseriformes,Branta hutchinsii,Branta hutchinsii,Branta_hutchinsii,44.57705691,Branta_hutchinsii
10383,Anseriformes,Branta sandvicensis,Branta sandvicensis,Branta_sandvicensis,40.35980074,Branta_sandvicensis
10384,Anseriformes,Branta bernicla,Branta bernicla,Branta_bernicla,52.19509015,Branta_bernicla
10385,Anseriformes,Branta leucopsis,Branta leucopsis,Branta_leucopsis,50.58979357,Branta_leucopsis
10386,Anseriformes,Branta ruficollis,Branta ruficollis,Branta_ruficollis,53.2164142,Branta_ruficollis
10387,Anseriformes,Coscoroba coscoroba,Coscoroba coscoroba,Coscoroba_coscoroba,42.85241996,Coscoroba_coscoroba
10388,Anseriformes,Cygnus atratus,Cygnus atratus,Cygnus_atratus,44.91228633,Cygnus_atratus
10389,Anseriformes,Cygnus melancoryphus,Cygnus melancoryphus,Cygnus_melancoryphus,41.74426682,Cygnus_melancoryphus
10390,Anseriformes,Cygnus olor,Cygnus olor,Cygnus_olor,41.91515381,Cygnus_olor
10391,Anseriformes,Cygnus buccinator,Cygnus buccinator,Cygnus_buccinator,42.68620422,Cygnus_buccinator
10392,Anseriformes,Cygnus columbianus,Cygnus columbianus,Cygnus_columbianus,45.28694034,Cygnus_columbianus
10393,Anseriformes,Cygnus cygnus,Cygnus cygnus,Cygnus_cygnus,45.45698377,Cygnus_cygnus
10394,Anseriformes,Stictonetta naevosa,Stictonetta naevosa,Stictonetta_naevosa,47.27457609,Stictonetta_naevosa
10395,Anseriformes,Hymenolaimus malacorhynchos,Hymenolaimus malacorhynchos,Hymenolaimus_malacorhynchos,43.84933417,Hymenolaimus_malacorhynchos
10396,Anseriformes,Tachyeres patachonicus,Tachyeres patachonicus,Tachyeres_patachonicus,44.36873335,Tachyeres_patachonicus
10397,Anseriformes,Tachyeres pteneres,Tachyeres pteneres,Tachyeres_pteneres,43.02971631,Tachyeres_pteneres
10398,Anseriformes,Tachyeres brachypterus,Tachyeres brachypterus,Tachyeres_brachypterus,43.91043729,Tachyeres_brachypterus
10399,Anseriformes,Tachyeres leucocephalus,Tachyeres leucocephalus,Tachyeres_leucocephalus,39.27272727,Tachyeres_leucocephalus
10400,Anseriformes,Merganetta armata,Merganetta armata,Merganetta_armata,37.37718716,Merganetta_armata
10401,Anseriformes,Plectropterus gambensis,Plectropterus gambensis,Plectropterus_gambensis,33.43537996,Plectropterus_gambensis
10402,Anseriformes,Sarkidiornis sylvicola,Sarkidiornis sylvicola,NA,42.74754628,NA
10403,Anseriformes,Sarkidiornis melanotos,Sarkidiornis melanotos,Sarkidiornis_melanotos,42.67341633,Sarkidiornis_melanotos
10404,Anseriformes,Cyanochen cyanoptera,Cyanochen cyanoptera,Cyanochen_cyanoptera,36.16014471,Cyanochen_cyanoptera
10405,Anseriformes,Alopochen aegyptiaca,Alopochen aegyptiaca,Alopochen_aegyptiaca,38.00083205,Alopochen_aegyptiaca
10406,Anseriformes,Neochen jubata,Neochen jubata,Neochen_jubata,43.06234065,Neochen_jubata
10407,Anseriformes,Chloephaga melanoptera,Chloephaga melanoptera,Chloephaga_melanoptera,35.43465793,Chloephaga_melanoptera
10408,Anseriformes,Chloephaga picta,Chloephaga picta,Chloephaga_picta,44.06955873,Chloephaga_picta
10409,Anseriformes,Chloephaga hybrida,Chloephaga hybrida,Chloephaga_hybrida,37.20254863,Chloephaga_hybrida
10410,Anseriformes,Chloephaga poliocephala,Chloephaga poliocephala,Chloephaga_poliocephala,43.46893952,Chloephaga_poliocephala
10411,Anseriformes,Chloephaga rubidiceps,Chloephaga rubidiceps,Chloephaga_rubidiceps,44.42447924,Chloephaga_rubidiceps
